username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
"GIPHY",GIPHY,2018-05-19 04:44,39,132,"IT'S OFFICIAL! #HarryandMeghan #RoyalWedding pic.twitter.com/XahEncXpZX",,,#HarryandMeghan #RoyalWedding,"997805109064105984",https://twitter.com/GIPHY/status/997805109064105984
"Mountain Yoga",yoga_mountain,2018-05-19 04:44,61,160,"When love is the way, there is plenty of room, plenty of room for all of God’s children. Because when love is the way, we actually treat each other well, like we are actually family.” -Rev. Michael Bruce Curry YES! #RoyalWedding #HarryandMeghan #poweroflove",,,#RoyalWedding #HarryandMeghan #poweroflove,"997805089363517440",https://twitter.com/yoga_mountain/status/997805089363517440
"The Root",TheRoot,2018-05-19 04:44,104,386,"I now pronounce you husband and wife. #RoyalWedding #HarryAndMeghan pic.twitter.com/VuRn1xlkV8",,,#RoyalWedding #HarryAndMeghan,"997805078839951360",https://twitter.com/TheRoot/status/997805078839951360
"DAWAT",dawatpk,2018-05-19 04:43,77,256,"This look of love is just everything, Congratulations to the beautiful couple. #royalwedding #HarryandMeghan pic.twitter.com/vdGXYSTXXU",,,#royalwedding #HarryandMeghan,"997804983839010816",https://twitter.com/dawatpk/status/997804983839010816
"Tasha",LatashaMorrison,2018-05-19 04:43,33,412,"#HarryAndMeghan are Bridge Builders! They stepped out of that homogenous box and just widened the circle. Added a little spice and seasoned up this ceremony...can I get an Amen!!! Expose the people... #RoyalWedding #interculturalwedding",,,#HarryAndMeghan #RoyalWedding #interculturalwedding,"997804927769546757",https://twitter.com/LatashaMorrison/status/997804927769546757
"Asjad Nazir",asjadnazir,2018-05-19 04:42,24,65,"Top 3 moments so far of #RoyalWedding 1. Bishop Michael Curry preaching 2. Royal family reaction to Michael Curry & imagining what they were thinking. 3. The Michael Curry Tweets #RoyalWedding2018 #HarryandMeghan",,,#RoyalWedding #RoyalWedding2018 #HarryandMeghan,"997804688530657281",https://twitter.com/asjadnazir/status/997804688530657281
"BBC One",BBCOne,2018-05-19 04:42,2187,6130,"Just as long as you stand, stand by me. #RoyalWedding #HarryAndMeghan pic.twitter.com/BaHG6CcKNr",,,#RoyalWedding #HarryAndMeghan,"997804654615408641",https://twitter.com/BBCOne/status/997804654615408641
"sara owen",saraowen10,2018-05-19 04:41,14,72,"Zara Philips' face when Michael Curry gave his impassioned sermon... Priceless! Has to be the look of the day! #RoyalWedding2018 #HarryandMeghan pic.twitter.com/P7fpWHdn4A",,,#RoyalWedding2018 #HarryandMeghan,"997804474323357697",https://twitter.com/saraowen10/status/997804474323357697
"ITV News",itvnews,2018-05-19 04:41,296,845,"The big moment... #HarryandMeghan become husband and wife - and are now known as the Duke and Duchess of Sussex, with cheers being heard outside St George's Chapel. Watch the #RoyalWedding live on @ITV and http://itv.com pic.twitter.com/YDD1AE0p0Z",,@ITV,#HarryandMeghan #RoyalWedding,"997804467515936768",https://twitter.com/itvnews/status/997804467515936768
"InStyle",InStyle,2018-05-19 04:41,36,333,"Of course, Kate Middleton wore the perfect outfit to #HarryandMeghan's wedding. #RoyalWeddinghttp://instyle.io/pkYkIYi",,,#HarryandMeghan #RoyalWeddinghttp,"997804394505699328",https://twitter.com/InStyle/status/997804394505699328
"E! Entertainment",eentertainment,2018-05-19 04:41,915,3133,"We will, too... if anyone's interested. #RoyalWedding #HarryandMeghan pic.twitter.com/9ZkvEiXl1U",,,#RoyalWedding #HarryandMeghan,"997804370778644480",https://twitter.com/eentertainment/status/997804370778644480
"The Root",TheRoot,2018-05-19 04:41,211,1331,"What God has joined together, let no man put asunder. #RoyalWedding #HarryAndMeghan pic.twitter.com/cxgDtvmN3c",,,#RoyalWedding #HarryAndMeghan,"997804323575869440",https://twitter.com/TheRoot/status/997804323575869440
"Tim Hortons",TimHortons,2018-05-19 04:39,30,151,"A captivated audience in London, ON as #HarryAndMeghan exchange their vows! #RoyallyTims #RoyalWeddding pic.twitter.com/PKLocYgO18",,,#HarryAndMeghan #RoyallyTims #RoyalWeddding,"997804015764365312",https://twitter.com/TimHortons/status/997804015764365312
"Good Housekeeping",goodhousemag,2018-05-19 04:39,346,2479,"We're not crying, you're crying! #RoyalWedding #RoyalWedding2018 #HarryAndMeghan pic.twitter.com/9zkPO8JreO",,,#RoyalWedding #RoyalWedding2018 #HarryAndMeghan,"997803992368533504",https://twitter.com/goodhousemag/status/997803992368533504
